pairs	GCdiff	k3dist	k6dist	Homology	Predictions	InfProbabilities
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49617-contigs.fasta	5.927682734703751	0.5252430270261004	0.4831343358536294	0	0	0.0005745469608028
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49620-contigs.fasta	5.4462818408064635	0.5359195447757916	0.4892982825901781	0	0	0.0741295223141008
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49615-contigs.fasta	5.366329907313997	0.5322903527086258	0.4867127333333533	0	0	0.4315768530029397
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49621-contigs.fasta	5.695894645900253	0.5351321355353096	0.4884573830822074	0	0	0.0175526150807586
concatenated_49640_vRhyme_bin_238.fasta:concatenated_Sample_49618_18.fasta	-12.318156199667236	0.318870912320038	0.4358018491463161	0	0	0.3193073867192902
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49618-contigs.fasta	4.698864435613302	0.5354330371919367	0.4874998412448524	0	1	0.6654187750668997
concatenated_49640_vRhyme_bin_238.fasta:concatenated_49614-contigs.fasta	5.696043216433985	0.5295567416516721	0.4853733311385239	0	0	0.0447700275449006
49618--k141_620269||full.fasta:concatenated_Sample_49614_50.1.fasta	-16.813594993774878	0.51244120633827	0.4887992113586019	0	1	0.9437577302949048
49618--k141_620269||full.fasta:concatenated_Sample_49618_51.fasta	-7.2466061364118275	0.519512593368324	0.4905196562423123	0	0	0.2210688795306988
49618--k141_620269||full.fasta:concatenated_49622-contigs.fasta	0.0872898508778448	0.5111615121298413	0.4920049544931907	0	0	0.3992184399327518
49618--k141_620269||full.fasta:concatenated_49617-contigs.fasta	0.2534528796219817	0.5153432455113219	0.4926576003798411	0	1	0.7268211790832355
49618--k141_620269||full.fasta:concatenated_49620-contigs.fasta	-0.2279480142753058	0.5212695003375887	0.495231053698868	0	0	0.4208771946669324
49618--k141_620269||full.fasta:concatenated_49615-contigs.fasta	-0.3078999477677726	0.5181025616022064	0.4957912848431198	0	0	0.368078428088474
49618--k141_620269||full.fasta:concatenated_49621-contigs.fasta	0.0216647908184839	0.5206043168486781	0.4953880374253093	0	1	0.7083221806119057
49618--k141_620269||full.fasta:concatenated_Sample_49618_18.fasta	-17.992386054749005	0.4974561208459598	0.487147559964487	0	1	0.7239005987324443
49618--k141_620269||full.fasta:concatenated_49618-contigs.fasta	-0.9753654194684672	0.5187077839397531	0.4939407144442612	0	1	0.900971049738961
49618--k141_620269||full.fasta:concatenated_49614-contigs.fasta	0.0218133613522155	0.5134985912955242	0.4926504199069128	0	1	0.6436581703290045
49623--k141_969||full.fasta:concatenated_Sample_49614_50.1.fasta	-15.954274041730628	0.2480238052586025	0.409535554073845	0	1	0.969999730729526
49623--k141_969||full.fasta:concatenated_Sample_49618_51.fasta	-6.3872851843675775	0.2614062041053994	0.3915090448545285	0	1	0.7777128805597758
49623--k141_969||full.fasta:concatenated_49622-contigs.fasta	0.9466108029220948	0.3770578914914776	0.4334737167457301	0	0	0.0024539581291257
49623--k141_969||full.fasta:concatenated_49617-contigs.fasta	1.1127738316662317	0.3752318594335021	0.4315648904854782	0	0	0.0024539581291257
49623--k141_969||full.fasta:concatenated_49620-contigs.fasta	0.6313729377689441	0.3841399597039117	0.4356970460010527	0	0	0.0036717234515223
49623--k141_969||full.fasta:concatenated_49615-contigs.fasta	0.5514210042764773	0.3824638956481432	0.4347638072599863	0	0	0.0026860037874768
49623--k141_969||full.fasta:concatenated_49621-contigs.fasta	0.8809857428627339	0.3840347245633616	0.4363673776389577	0	0	0.0025370908284607
49623--k141_969||full.fasta:concatenated_Sample_49618_18.fasta	-17.133065102704755	0.3637139570105385	0.4470155736901121	0	1	0.982302061756496
49623--k141_969||full.fasta:concatenated_49618-contigs.fasta	-0.1160444674242171	0.3833890624444682	0.4357856637511405	0	0	0.0448941509357643
49623--k141_969||full.fasta:concatenated_49614-contigs.fasta	0.8811343133964655	0.3803672821302084	0.4332800540930449	0	0	0.0018780586881685
concatenated_49620_vRhyme_bin_26.fasta:concatenated_Sample_49614_50.1.fasta	-18.39251904058591	0.2507990370833538	0.3752881136268315	0	0	0.2615583221642887
concatenated_49620_vRhyme_bin_26.fasta:concatenated_Sample_49618_51.fasta	-8.82553018322286	0.260579775171832	0.3480418525826151	0	1	0.9498767020307616
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49622-contigs.fasta	-1.4916341959331874	0.3655485394966289	0.4094909220199416	0	0	0.0160647812416891
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49617-contigs.fasta	-1.3254711671890504	0.3608346857684068	0.4050325124947654	0	0	0.0202596000093978
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49620-contigs.fasta	-1.806872061086338	0.3761086728823254	0.4146388310302461	0	0	0.0052388717209502
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49615-contigs.fasta	-1.8868239945788048	0.3672818642306373	0.4100528389683924	0	0	0.1073469772711445
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49621-contigs.fasta	-1.5572592559925482	0.3745400584656832	0.4146035862869383	0	0	0.0139351103670458
concatenated_49620_vRhyme_bin_26.fasta:concatenated_Sample_49618_18.fasta	-19.571310101560037	0.3384556675137241	0.4114187243929984	0	1	0.746600599386621
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49618-contigs.fasta	-2.5542894662794993	0.3754111417602244	0.4165031316784894	0	0	0.0175398450241515
concatenated_49620_vRhyme_bin_26.fasta:concatenated_49614-contigs.fasta	-1.5571106854588166	0.3657380008908274	0.4099562706721267	0	0	0.0138292977183134
49617--k141_103059||full.fasta:concatenated_Sample_49614_50.1.fasta	-24.946996452437524	0.3415763225992781	0.4607449463347684	0	1	0.9594169028498546
49617--k141_103059||full.fasta:concatenated_Sample_49618_51.fasta	-15.380007595074474	0.4159331607049026	0.4734275753410005	0	1	0.9999468549482956
49617--k141_103059||full.fasta:concatenated_49622-contigs.fasta	-8.046111607784802	0.5156956593336599	0.4991290887739342	0	0	0.3369253620971396
49617--k141_103059||full.fasta:concatenated_49617-contigs.fasta	-7.879948579040665	0.5183920492896446	0.4999710090064902	0	0	0.175039689812042
49617--k141_103059||full.fasta:concatenated_49620-contigs.fasta	-8.361349472937952	0.5210450202390813	0.5013256760655427	0	0	0.0417450927378349
49617--k141_103059||full.fasta:concatenated_49615-contigs.fasta	-8.44130140643042	0.5201107954794884	0.4997052136746417	0	0	0.0699939449216006
49617--k141_103059||full.fasta:concatenated_49621-contigs.fasta	-8.111736667844163	0.5218089186106274	0.5017130308291967	0	1	0.5470145353947699
49617--k141_103059||full.fasta:concatenated_Sample_49618_18.fasta	-26.12578751341165	0.3965669139279451	0.4716891321538647	0	1	0.9930408109513006
49617--k141_103059||full.fasta:concatenated_49618-contigs.fasta	-9.108766878131114	0.5179961969151881	0.5018023144609826	0	0	0.1062655063697672
49617--k141_103059||full.fasta:concatenated_49614-contigs.fasta	-8.111588097310431	0.5197623282937724	0.5009813087338271	0	0	0.4342246406014474
49640--k141_9453||full.fasta:concatenated_Sample_49614_50.1.fasta	-15.7550024630862	0.2371488786158435	0.3931818364358507	0	1	0.6268328715313354
49640--k141_9453||full.fasta:concatenated_Sample_49618_51.fasta	-6.18801360572315	0.4520948687175614	0.4720613778743862	0	1	0.942255438960963
49640--k141_9453||full.fasta:concatenated_49622-contigs.fasta	1.145882381566523	0.5054507848517983	0.4832145448421149	0	1	0.7119559664927697
49640--k141_9453||full.fasta:concatenated_49617-contigs.fasta	1.3120454103106596	0.5059139776671919	0.4832340425523657	0	1	0.6368866167505264
49640--k141_9453||full.fasta:concatenated_49620-contigs.fasta	0.830644516413372	0.5200371323188012	0.4899410604828717	0	1	0.512420532180272
49640--k141_9453||full.fasta:concatenated_49615-contigs.fasta	0.7506925829209052	0.5155339454142444	0.4858616200179696	0	1	0.6702790795552976
49640--k141_9453||full.fasta:concatenated_49621-contigs.fasta	1.0802573215071618	0.5198528967981153	0.4894715713628095	0	0	0.4015521328934217
49640--k141_9453||full.fasta:concatenated_Sample_49618_18.fasta	-16.933793524060327	0.3851217825963501	0.4578976617424888	0	1	0.9989933612696882
49640--k141_9453||full.fasta:concatenated_49618-contigs.fasta	0.0832271112202107	0.5175823656464179	0.4867691578944005	0	1	0.6895729622765341
49640--k141_9453||full.fasta:concatenated_49614-contigs.fasta	1.0804058920408934	0.5112236389884041	0.4860000443702627	0	1	0.5410814861365948
49620--k141_36098||full.fasta:concatenated_Sample_49614_50.1.fasta	-16.164095647919737	0.2746303335572089	0.4105376115144138	0	1	0.8374730437543392
49620--k141_36098||full.fasta:concatenated_Sample_49618_51.fasta	-6.597106790556687	0.4269778964487538	0.4444030678234181	0	0	0.4302325822223619
49620--k141_36098||full.fasta:concatenated_49622-contigs.fasta	0.7367891967329854	0.4009582981526943	0.4505448439414973	0	0	0.097778187450413
49620--k141_36098||full.fasta:concatenated_49617-contigs.fasta	0.9029522254771224	0.4029067530548762	0.4502083745881777	0	0	0.054782140229245
49620--k141_36098||full.fasta:concatenated_49620-contigs.fasta	0.4215513315798347	0.4062197450955694	0.4519000403453082	0	0	0.4886113619104014
49620--k141_36098||full.fasta:concatenated_49615-contigs.fasta	0.3415993980873679	0.4161097152469357	0.4553723660114426	0	1	0.9839073934750536
49620--k141_36098||full.fasta:concatenated_49621-contigs.fasta	0.6711641366736245	0.4060004764151276	0.4523398022855188	0	0	0.2203545252685881
49620--k141_36098||full.fasta:concatenated_Sample_49618_18.fasta	-17.342886708893865	0.4355350266651552	0.4737460177810796	0	1	0.9997890260921964
49620--k141_36098||full.fasta:concatenated_49618-contigs.fasta	-0.3258660736133265	0.4033176614251494	0.4501472637554637	0	0	0.0572949021698996
49620--k141_36098||full.fasta:concatenated_49614-contigs.fasta	0.6713127072073561	0.4050615688523002	0.4511434836639713	0	0	0.2203545252685881
concatenated_49614_vRhyme_bin_42.fasta:concatenated_Sample_49614_50.1.fasta	-22.25077030543607	0.2618422543851194	0.380870494147806	0	0	0.0103609476324701
concatenated_49614_vRhyme_bin_42.fasta:concatenated_Sample_49618_51.fasta	-12.68378144807302	0.294082982598914	0.3689183230685662	0	1	0.8920930689445017
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49622-contigs.fasta	-5.349885460783348	0.4132667286791983	0.4337619570256352	0	0	0.4929946008233232
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49617-contigs.fasta	-5.183722432039211	0.409936636469391	0.4314153593179574	0	1	0.5744535766545872
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49620-contigs.fasta	-5.665123325936499	0.4261522694929054	0.4413230501834589	0	1	0.9011964248925975
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49615-contigs.fasta	-5.745075259428965	0.4173560280259404	0.4348383576124022	0	1	0.6267010614651322
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49621-contigs.fasta	-5.415510520842709	0.4243209460647751	0.4404095354498514	0	1	0.5051100907638222
concatenated_49614_vRhyme_bin_42.fasta:concatenated_Sample_49618_18.fasta	-23.4295613664102	0.406147764334729	0.4393121003797051	0	1	0.9192149169068464
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49618-contigs.fasta	-6.41254073112966	0.4231855963369677	0.4411928058767955	0	1	0.9607389578148052
concatenated_49614_vRhyme_bin_42.fasta:concatenated_49614-contigs.fasta	-5.415361950308977	0.4164347071780288	0.4359197705107142	0	0	0.4167111639896635
49620--k141_23063||full.fasta:concatenated_Sample_49614_50.1.fasta	-20.403696716612373	0.3335050957532601	0.457657177364715	0	1	0.9861395324055132
49620--k141_23063||full.fasta:concatenated_Sample_49618_51.fasta	-10.836707859249325	0.3622364327432255	0.4528527995139937	0	1	0.9721372371552024
49620--k141_23063||full.fasta:concatenated_49622-contigs.fasta	-3.5028118719596506	0.3276528761362035	0.4453278955762741	0	0	0.1366833917378795
49620--k141_23063||full.fasta:concatenated_49617-contigs.fasta	-3.3366488432155137	0.3283815173453176	0.445778234515575	0	0	0.1366833917378795
49620--k141_23063||full.fasta:concatenated_49620-contigs.fasta	-3.8180497371128017	0.3327858760724281	0.4483804369525284	0	0	0.0633170063557872
49620--k141_23063||full.fasta:concatenated_49615-contigs.fasta	-3.898001670605268	0.3331514939534484	0.4467642134454386	0	0	0.0221951920837036
49620--k141_23063||full.fasta:concatenated_49621-contigs.fasta	-3.5684369320190115	0.3309892494769473	0.4474356469983169	0	0	0.0160593361820597
49620--k141_23063||full.fasta:concatenated_Sample_49618_18.fasta	-21.5824877775865	0.3880614065919836	0.4926701247940123	0	1	0.9997139301739948
49620--k141_23063||full.fasta:concatenated_49618-contigs.fasta	-4.5654671423059625	0.3375731739739422	0.4500769157879009	0	0	0.0156605773420168
49620--k141_23063||full.fasta:concatenated_49614-contigs.fasta	-3.56828836148528	0.3307530246640546	0.446519575233992	0	0	0.0249737453232515
49617--k141_206234||full.fasta:concatenated_Sample_49614_50.1.fasta	-12.161029779498511	0.3063204126204314	0.4389415512059812	0	1	0.9804849533375334
49617--k141_206234||full.fasta:concatenated_Sample_49618_51.fasta	-2.594040922135463	0.46398442975229	0.4781564871528235	0	1	0.6488092413091427
49617--k141_206234||full.fasta:concatenated_49622-contigs.fasta	4.7398550651542095	0.6055091203660142	0.5167657209458196	0	0	0.0033820692172586
49617--k141_206234||full.fasta:concatenated_49617-contigs.fasta	4.906018093898346	0.6058465605979109	0.5171049747884908	0	1	0.54613125116879
49617--k141_206234||full.fasta:concatenated_49620-contigs.fasta	4.424617200001059	0.6183934496957572	0.521667628189137	0	0	0.0030567163949735
49617--k141_206234||full.fasta:concatenated_49615-contigs.fasta	4.344665266508592	0.6122737256815283	0.5192994612927324	0	0	0.0112212392496715
49617--k141_206234||full.fasta:concatenated_49621-contigs.fasta	4.674230005094849	0.6170563134555065	0.5219484749361208	0	0	0.0466067361204068
49617--k141_206234||full.fasta:concatenated_Sample_49618_18.fasta	-13.33982084047264	0.5000325220558801	0.503363110322267	0	1	0.9384934511970504
49617--k141_206234||full.fasta:concatenated_49618-contigs.fasta	3.6771997948078976	0.6127622235065202	0.5187759739285086	0	0	0.0115595296061801
49617--k141_206234||full.fasta:concatenated_49614-contigs.fasta	4.67437857562858	0.6111682418310026	0.5190443830877625	0	0	0.0229813461397102
concatenated_49617_vRhyme_bin_74.fasta:concatenated_Sample_49614_50.1.fasta	-21.224079558683343	0.244680427107941	0.3762214107422715	0	1	0.6901730929038848
concatenated_49617_vRhyme_bin_74.fasta:concatenated_Sample_49618_51.fasta	-11.657090701320293	0.3485154554601444	0.4041199780510998	0	1	0.5223720946847515
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49622-contigs.fasta	-4.32319471403062	0.3822405996516966	0.4263787084792502	0	0	0.0207645655017687
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49617-contigs.fasta	-4.1570316852864835	0.3846999647014473	0.4262211637598492	0	0	0.0207645655017687
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49620-contigs.fasta	-4.638432579183771	0.3978164407163531	0.4338132604311605	0	0	0.2478302287643884
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49615-contigs.fasta	-4.718384512676238	0.3976116369015009	0.4338810449191103	0	0	0.2478302287643884
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49621-contigs.fasta	-4.388819774089981	0.3964233101831578	0.4334550058134322	0	0	0.2192287667633496
concatenated_49617_vRhyme_bin_74.fasta:concatenated_Sample_49618_18.fasta	-22.40287061965747	0.3921501765126496	0.447588779273873	0	1	0.9515309182027752
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49618-contigs.fasta	-5.385849984376932	0.395683584111678	0.4339872329958512	0	0	0.3572471890346614
concatenated_49617_vRhyme_bin_74.fasta:concatenated_49614-contigs.fasta	-4.38867120355625	0.3885925428330542	0.4290606068585231	0	0	0.0207645655017687
49640--k141_71007||full.fasta:concatenated_Sample_49614_50.1.fasta	-10.86780749051713	0.2096285631954147	0.4059269689139256	0	1	0.9982023584936472
49640--k141_71007||full.fasta:concatenated_Sample_49618_51.fasta	-1.30081863315408	0.3345372318332889	0.4275507532884879	0	0	0.0081843123376735
49640--k141_71007||full.fasta:concatenated_49622-contigs.fasta	6.033077354135592	0.4810553047077579	0.471817697163171	0	0	0.0073157726065799
49640--k141_71007||full.fasta:concatenated_49617-contigs.fasta	6.199240382879729	0.4849175942854895	0.472176434963892	0	0	0.0013263326075815
49640--k141_71007||full.fasta:concatenated_49620-contigs.fasta	5.717839488982442	0.4918224855389141	0.475443742371149	0	0	0.0218955033973464
49640--k141_71007||full.fasta:concatenated_49615-contigs.fasta	5.637887555489975	0.4851804423681493	0.4721860951485939	0	0	0.006411022403111
49640--k141_71007||full.fasta:concatenated_49621-contigs.fasta	5.967452294076232	0.4903441237756625	0.4743640110627063	0	0	0.0016921855659424
49640--k141_71007||full.fasta:concatenated_Sample_49618_18.fasta	-12.046598551491256	0.3051959167852958	0.4430878432016119	0	1	0.9748756951441362
49640--k141_71007||full.fasta:concatenated_49618-contigs.fasta	4.9704220837892805	0.4916085504303417	0.4757131766599469	0	0	0.0467821164221827
49640--k141_71007||full.fasta:concatenated_49614-contigs.fasta	5.967600864609963	0.4856504533553368	0.4736317282841611	0	0	0.0013263326075815
49640--k141_159740||full.fasta:concatenated_Sample_49614_50.1.fasta	4.6278363243940674	0.2562428705058467	0.290369463448025	0	0	0.0141129686889214
49640--k141_159740||full.fasta:concatenated_Sample_49618_51.fasta	14.194825181757118	0.21260765822702	0.3026260526275246	0	0	0.0676370845335719
49640--k141_159740||full.fasta:concatenated_49622-contigs.fasta	21.52872116904679	0.4910951074313013	0.4490819555889342	0	0	0.0002900496763099
49640--k141_159740||full.fasta:concatenated_49617-contigs.fasta	21.694884197790927	0.4968127851050601	0.4503873057551037	0	0	0.0002900496763099
49640--k141_159740||full.fasta:concatenated_49620-contigs.fasta	21.21348330389364	0.5003992392429838	0.4534921217139502	0	0	0.0003937304022979
49640--k141_159740||full.fasta:concatenated_49615-contigs.fasta	21.133531370401172	0.4822801148094969	0.4417782317708537	0	0	0.0071143474536615
49640--k141_159740||full.fasta:concatenated_49621-contigs.fasta	21.46309610898743	0.4957301735673788	0.4511448190061035	0	0	0.0002900496763099
49640--k141_159740||full.fasta:concatenated_Sample_49618_18.fasta	3.44904526341994	0.2014127037283349	0.2759956312408944	0	0	0.0251328542453497
49640--k141_159740||full.fasta:concatenated_49618-contigs.fasta	20.46606589870048	0.4939744846166016	0.4480416370662983	0	0	0.0057937308156637
49640--k141_159740||full.fasta:concatenated_49614-contigs.fasta	21.46324467952116	0.4919170430764968	0.4491224448668352	0	0	0.0002900496763099
49617--k141_57162||full.fasta:concatenated_Sample_49614_50.1.fasta	-15.396014770568812	0.1209507234479259	0.3252407872535794	0	1	0.9882757798791316
49617--k141_57162||full.fasta:concatenated_Sample_49618_51.fasta	-5.829025913205761	0.2124728450721312	0.3623877152120978	0	1	0.9449630545742632
49617--k141_57162||full.fasta:concatenated_49622-contigs.fasta	1.504870074083911	0.327877577472316	0.4172237331183317	0	0	0.0006753805163389
49617--k141_57162||full.fasta:concatenated_49617-contigs.fasta	1.6710331028280478	0.3294127624090015	0.416299048730143	0	0	0.0008121437394142
49617--k141_57162||full.fasta:concatenated_49620-contigs.fasta	1.1896322089307605	0.3375883019284529	0.4213874716447649	0	0	0.0023322903513162
49617--k141_57162||full.fasta:concatenated_49615-contigs.fasta	1.1096802754382935	0.3346300414926174	0.4200760298598181	0	0	0.0027315377875043
49617--k141_57162||full.fasta:concatenated_49621-contigs.fasta	1.43924501402455	0.3376083086209807	0.4217232076008478	0	0	0.0006275217282958
49617--k141_57162||full.fasta:concatenated_Sample_49618_18.fasta	-16.57480583154294	0.2459031350494603	0.4010347528536924	0	1	0.971990711980464
49617--k141_57162||full.fasta:concatenated_49618-contigs.fasta	0.442214803737599	0.336594253206419	0.4215650047682606	0	0	0.004598830665743
49617--k141_57162||full.fasta:concatenated_49614-contigs.fasta	1.4393935845582817	0.3304803324766714	0.4183052852496611	0	0	0.0006753805163389
49617--k141_2715||lt2gene.fasta:concatenated_Sample_49614_50.1.fasta	-22.519105981688305	0.3685610114263353	0.4596667361883678	0	1	0.9827734394339264
49617--k141_2715||lt2gene.fasta:concatenated_Sample_49618_51.fasta	-12.952117124325255	0.4381791650218622	0.4607114308322154	0	1	0.9974810808368122
49617--k141_2715||lt2gene.fasta:concatenated_49622-contigs.fasta	-5.618221137035583	0.5337495027858209	0.4662938224796685	0	0	0.1228244289910361
49617--k141_2715||lt2gene.fasta:concatenated_49617-contigs.fasta	-5.452058108291446	0.5384565928165498	0.4667664915158142	0	0	0.0763802713687663
49617--k141_2715||lt2gene.fasta:concatenated_49620-contigs.fasta	-5.933459002188734	0.5433997051720708	0.4692935946668479	0	0	0.4600392271712686
49617--k141_2715||lt2gene.fasta:concatenated_49615-contigs.fasta	-6.0134109356812	0.5407637694423436	0.4695312003333932	0	1	0.513479612440659
49617--k141_2715||lt2gene.fasta:concatenated_49621-contigs.fasta	-5.683846197094944	0.542160895859088	0.4687442620302507	0	1	0.5436408661355662
49617--k141_2715||lt2gene.fasta:concatenated_Sample_49618_18.fasta	-23.697897042662433	0.3923386058214341	0.4576694229388304	0	1	0.987845937562006
49617--k141_2715||lt2gene.fasta:concatenated_49618-contigs.fasta	-6.680876407381895	0.5372661708744	0.4677153906143836	0	0	0.0294213456431486
49617--k141_2715||lt2gene.fasta:concatenated_49614-contigs.fasta	-5.683697626561212	0.5420486472879444	0.4702837589017126	0	1	0.5436408661355662
concatenated_49618_vRhyme_bin_14.fasta:concatenated_Sample_49614_50.1.fasta	-23.53195163172463	0.2163401366488377	0.3156020761724664	0	0	0.0105786424075933
concatenated_49618_vRhyme_bin_14.fasta:concatenated_Sample_49618_51.fasta	-13.96496277436158	0.2109778412124331	0.2776713145076398	0	0	0.0335763654288466
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49622-contigs.fasta	-6.631066787071909	0.283722006381539	0.3448970007571371	0	0	0.1839066733581285
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49617-contigs.fasta	-6.464903758327772	0.2807535982935238	0.3403168051638904	0	0	0.0968421084955534
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49620-contigs.fasta	-6.946304652225059	0.2955531123304565	0.3522809045859157	0	0	0.2624979352359406
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49615-contigs.fasta	-7.026256585717526	0.2896889905646855	0.3469241064625514	0	0	0.0074107739568661
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49621-contigs.fasta	-6.6966918471312695	0.2940477977028083	0.3524554744850652	0	0	0.4369302927829853
concatenated_49618_vRhyme_bin_14.fasta:concatenated_Sample_49618_18.fasta	-24.71074269269876	0.3088916183006944	0.3676648990041687	0	1	0.8690940291274393
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49618-contigs.fasta	-7.693722057418221	0.294178087722276	0.3541529179402593	0	0	0.4651435461913237
concatenated_49618_vRhyme_bin_14.fasta:concatenated_49614-contigs.fasta	-6.696543276597538	0.286025141262219	0.3457254165976129	0	0	0.1839066733581285
49640--k141_35051||full.fasta:concatenated_Sample_49614_50.1.fasta	-12.441403611274223	0.2419781314777822	0.4071694113335613	0	1	0.9935033304486052
49640--k141_35051||full.fasta:concatenated_Sample_49618_51.fasta	-2.874414753911175	0.3519781875464105	0.438210863766413	0	0	0.0671328311331928
49640--k141_35051||full.fasta:concatenated_49622-contigs.fasta	4.459481233378497	0.2388883835868879	0.4028819093599229	0	1	0.8303912098306855
49640--k141_35051||full.fasta:concatenated_49617-contigs.fasta	4.625644262122634	0.2381518446996403	0.4015429962079261	0	0	0.1914011864798397
49640--k141_35051||full.fasta:concatenated_49620-contigs.fasta	4.144243368225347	0.24789006106462	0.4061248258543685	0	0	0.0838907454568976
49640--k141_35051||full.fasta:concatenated_49615-contigs.fasta	4.06429143473288	0.2444230291970939	0.4032691036396555	0	0	0.0698311137024293
49640--k141_35051||full.fasta:concatenated_49621-contigs.fasta	4.393856173319136	0.2484344985145254	0.4063246513911845	0	0	0.0357334248033918
49640--k141_35051||full.fasta:concatenated_Sample_49618_18.fasta	-13.620194672248353	0.2917363492296329	0.4431648737435669	0	1	0.9935879944748388
49640--k141_35051||full.fasta:concatenated_49618-contigs.fasta	3.3968259630321853	0.2489461642215292	0.4064445745591593	0	0	0.2781441201145227
49640--k141_35051||full.fasta:concatenated_49614-contigs.fasta	4.394004743852868	0.2388730107128089	0.401724958016784	0	0	0.0294849358405494
49623--k141_65876||full.fasta:concatenated_Sample_49614_50.1.fasta	-7.394259961801126	0.2963016117961228	0.4200738042196984	0	1	0.6368154995498315
49623--k141_65876||full.fasta:concatenated_Sample_49618_51.fasta	2.1727288955619244	0.3904843961298445	0.4454958472392945	0	0	0.0167375536946529
49623--k141_65876||full.fasta:concatenated_49622-contigs.fasta	9.506624882851597	0.536176263419366	0.4988104842856402	0	0	3.626505347435961e-05
49623--k141_65876||full.fasta:concatenated_49617-contigs.fasta	9.672787911595734	0.537827828686991	0.4980581232121379	0	0	3.626505347435961e-05
49623--k141_65876||full.fasta:concatenated_49620-contigs.fasta	9.191387017698446	0.5488722465814173	0.5018237872548355	0	0	5.285474660152226e-05
49623--k141_65876||full.fasta:concatenated_49615-contigs.fasta	9.11143508420598	0.5378320839704894	0.4993354622208494	0	0	3.626505347435961e-05
49623--k141_65876||full.fasta:concatenated_49621-contigs.fasta	9.440999822792236	0.5466412502214856	0.5010257328122567	0	0	0.0001214815216038
49623--k141_65876||full.fasta:concatenated_Sample_49618_18.fasta	-8.573051022775253	0.3479340676387975	0.4360468528619306	0	0	0.1731107112296116
49623--k141_65876||full.fasta:concatenated_49618-contigs.fasta	8.443969612505285	0.5474206586685474	0.5025271356040119	0	0	7.032052865424986e-05
49623--k141_65876||full.fasta:concatenated_49614-contigs.fasta	9.441148393325967	0.5363911077740641	0.4983507710369304	0	0	3.626505347435961e-05
49640--k141_32064||full.fasta:concatenated_Sample_49614_50.1.fasta	-11.131058783688005	0.1699253616552418	0.3398407215191741	0	1	0.9924581741017776
49640--k141_32064||full.fasta:concatenated_Sample_49618_51.fasta	-1.5640699263249545	0.2787365076532273	0.3900508992025869	0	0	0.0600104682572316
49640--k141_32064||full.fasta:concatenated_49622-contigs.fasta	5.769826060964718	0.5321368007738368	0.4902174872929752	0	0	0.0001667942379472
49640--k141_32064||full.fasta:concatenated_49617-contigs.fasta	5.935989089708855	0.5358142299763503	0.4910605874473807	0	0	0.0001044848530567
49640--k141_32064||full.fasta:concatenated_49620-contigs.fasta	5.454588195811567	0.5442371389036308	0.4952829464058037	0	0	0.4419186312064569
49640--k141_32064||full.fasta:concatenated_49615-contigs.fasta	5.3746362623191	0.543029216732557	0.496632019511308	0	0	0.3028393317951529
49640--k141_32064||full.fasta:concatenated_49621-contigs.fasta	5.704201000905357	0.5413843280583429	0.4936485652129139	0	0	0.1102494838894012
49640--k141_32064||full.fasta:concatenated_Sample_49618_18.fasta	-12.309849844662132	0.3690272213739888	0.4463219944190219	0	1	0.8791902550296139
49640--k141_32064||full.fasta:concatenated_49618-contigs.fasta	4.707170790618406	0.5404949508503186	0.4928941002747311	0	1	0.6003671536369772
49640--k141_32064||full.fasta:concatenated_49614-contigs.fasta	5.704349571439089	0.5374637178622504	0.4930382243345451	0	0	0.021706769366156
49640--k141_81998||full.fasta:concatenated_Sample_49614_50.1.fasta	1.314790640460174	0.2344346023700788	0.3854918598504022	0	0	0.0123189468674182
49640--k141_81998||full.fasta:concatenated_Sample_49618_51.fasta	10.881779497823224	0.2769849936435352	0.4056358692442063	0	0	0.0063453416689918
