Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_1062838.fasta,0.0,0.0,0.0,CM
,235560,Contig_306052.fasta,0.0,0.0,0.0,CM
,235560,Contig_500079.fasta,0.012791398005504133,3.451669088505702e-05,0.45252789078270456,CM
,235560,Contig_1065904.fasta,0.022125513482581925,9.590776468624786e-05,0.47097517772452596,CM
,235560,Contig_552078.fasta,0.003665417553232764,1.328992926303191e-06,0.3863863245824249,CM
,235560,Contig_1065941.fasta,0.02327764673662928,0.00010673722144174392,0.47168733777148847,CM
,235560,Contig_55393.fasta,0.0217480141059371,9.138369531442385e-05,0.46932180448276484,CM
,235560,Contig_423779.fasta,0.0,0.0,0.0,CM
,235560,Contig_135642.fasta,0.023286802688630325,0.00010708521885769295,0.47168733777148847,CM
,235560,Contig_302535.fasta,0.01024105558195703,1.8548491850147087e-05,0.43832678132957054,CM
,235560,Contig_61135.fasta,0.009518659727284553,1.8161081726432426e-05,0.44331012701972194,CM
,235560,Contig_134037.fasta,0.015910095869830075,5.296395124391551e-05,0.4603185824587472,CM
,235560,Contig_131651.fasta,0.017579997138815782,5.87990026469548e-05,0.46122606118217496,CM
,235560,Contig_369755.fasta,0.026736766891294967,0.00013970689589656353,0.4755221941761347,CM
,235560,Contig_985251.fasta,0.006073475896591879,6.012310460503846e-06,0.4187148448047575,CM
,235560,Contig_305281.fasta,0.020652143359543226,7.953610943667525e-05,0.4660496405072874,CM
,235560,Contig_1264101.fasta,0.0036066124527345486,2.227529363057502e-06,0.38911753768758134,CM
,235560,Contig_53427.fasta,0.017264759422401417,5.6260061674350285e-05,0.4623654536258069,CM
,235560,Contig_1063267.fasta,0.021259024571660436,8.709892643572543e-05,0.46932180448276484,CM
,235560,Contig_555358.fasta,0.005788352872484954,5.94377813620434e-06,0.4129866187725653,CM
,235560,Contig_368078.fasta,0.017820615343187438,6.0878066644722776e-05,0.4639700932764666,CM
,235560,Contig_798280.fasta,0.014052178909371698,3.690563602589509e-05,0.45406486081447506,CM
,235560,Contig_57241.fasta,0.008632367309209524,1.4215616917521742e-05,0.4385321828203529,CM
,235560,Contig_550914.fasta,0.0012023969029220925,0.0,0.3153058214752807,CM
,235560,Contig_202130.fasta,0.0019602039767619315,3.7770313142648197e-07,0.3385773075754823,CM
,235560,Contig_792223.fasta,0.01711662997293237,6.046739569965471e-05,0.4632810287815015,CM
,235560,Contig_368085.fasta,0.017555302363469194,6.0484227109111586e-05,0.4632810287815015,CM
,235560,Contig_713989.fasta,0.018286692161396917,6.419156629815104e-05,0.46581765960111154,CM
,235560,Contig_56628.fasta,0.021483451772362706,9.343851895618615e-05,0.4712123253467438,CM
,235560,Contig_369883.fasta,0.007040809273561049,9.558949315860956e-06,0.4259570678828553,CM
,235560,Contig_500548.fasta,0.003329556786444235,1.3344730565328968e-06,0.38041775534090777,CM
,235560,Contig_138155.fasta,0.017563559211191616,6.0633659999088e-05,0.4637401774720679,CM
,235560,Contig_307949.fasta,0.024250943741329637,0.00011263725025709819,0.47168733777148847,CM
,235560,Contig_135889.fasta,0.01962577855348681,7.478034996827354e-05,0.4669798793106951,CM
,235560,Contig_56903.fasta,0.009446498841712165,1.5442883120066877e-05,0.43648679017660125,CM
,235560,Contig_134889.fasta,0.020776298300414265,8.365531083192386e-05,0.46791383906931655,CM
,235560,Contig_367996.fasta,0.01109844781817609,2.390048467694329e-05,0.4420536977508895,CM
,235560,Contig_57903.fasta,0.011692521307142937,2.454561101264079e-05,0.44797878321619583,CM
,235560,Contig_139294.fasta,0.016605778257107975,5.199683462888238e-05,0.45986618090350523,CM
,235560,Contig_180.fasta,0.005654610173372296,6.177322389095575e-06,0.4137169222540376,CM
,235560,Contig_1268736.fasta,0.026606944747506515,0.00014115571836860393,0.47624818225884635,CM
,235560,Contig_308022.fasta,0.023729744021910994,0.00011106002338114653,0.4731181385938489,CM
,235560,Contig_985128.fasta,0.015409592570856114,4.686459242595288e-05,0.4589640402837828,CM
,235560,Contig_371212.fasta,0.023356824553389378,0.00010569719648617113,0.471925203297344,CM
,235560,Contig_421597.fasta,0.009605420880598006,1.7076147765769158e-05,0.43935571743597795,CM
,235560,Contig_985291.fasta,0.021180884887720474,8.256629906958768e-05,0.46721301954000655,CM
,235560,Contig_59394.fasta,0.009594240939564382,1.7954265235920234e-05,0.4439410237849303,CM
,235560,Contig_498502.fasta,0.016509371609618385,5.070185836262885e-05,0.45986618090350523,CM
,235560,Contig_423189.fasta,0.016804293660865,4.995463791774661e-05,0.45986618090350523,CM
,235560,Contig_543062.fasta,0.0025305517487920265,6.038985383914e-07,0.36699124632887575,CM
,235560,Contig_543821.fasta,0.0,0.0,0.0,CM
,235560,Contig_429994.fasta,0.019967254281519266,7.655485211570243e-05,0.4669798793106951,CM
,235560,Contig_1065861.fasta,0.01950383133206949,7.133403685128303e-05,0.46535438992473055,CM
,235560,Contig_55662.fasta,0.021024852153573335,8.102987175805467e-05,0.4674463926766399,CM
,235560,Contig_1268437.fasta,0.00680881170359021,7.018498330278882e-06,0.42003037618430566,CM
,235560,Contig_1065067.fasta,0.0,0.0,0.0,CM
,235560,Contig_135849.fasta,0.01944965567151365,7.19052429993014e-05,0.4660496405072874,CM
,235560,Contig_4084.fasta,0.016310274666261265,4.877892581510368e-05,0.4578413298134213,CM
,235560,Contig_424464.fasta,0.005738295109749184,4.572387270625128e-06,0.4129866187725653,CM
,235560,Contig_371156.fasta,0.021685822830810265,8.981806032440162e-05,0.46908655545796146,CM
,235560,Contig_502196.fasta,0.018663393250409107,7.205314060755648e-05,0.4660496405072874,CM
,235560,Contig_1260871.fasta,0.005833046984792731,4.2876540354758376e-06,0.4131689528205886,CM
,235560,Contig_368806.fasta,0.0051359325352995895,5.145675009037676e-06,0.4162934511292852,CM
,235560,Contig_58444.fasta,0.015532491601681984,4.2436682269868414e-05,0.45694710846612946,CM
,235560,Contig_984996.fasta,0.012853452941258692,3.0282353575618496e-05,0.4520906657674556,CM
,235560,Contig_990044.fasta,0.01501635429513366,4.339903312157224e-05,0.45605637336190696,CM
,235560,Contig_1274572.fasta,0.01750717896476899,5.818140064056141e-05,0.4623654536258069,CM
,235560,Contig_542553.fasta,0.020120708964290832,8.165712503155104e-05,0.46932180448276484,CM
,235560,Contig_131771.fasta,0.024321188391984064,0.0001145498594666848,0.4721633088489572,CM
,235560,Contig_499076.fasta,0.013107774253960376,3.3526128335381565e-05,0.4534048828191052,CM
,235560,Contig_134152.fasta,0.016399179584334064,5.3571301594780914e-05,0.46077187500671246,CM
,235560,Contig_131734.fasta,0.019634696215396336,7.009488469200814e-05,0.4639700932764666,CM
,235560,Contig_58559.fasta,0.01425975109175062,3.8368943835318314e-05,0.4565013064090893,CM
,235560,Contig_55483.fasta,0.004639205440337652,3.4463066543027268e-06,0.40302656250587127,CM
,235560,Contig_55811.fasta,0.009837784978220543,1.745824176276222e-05,0.44331012701972194,CM
,235560,Contig_985419.fasta,0.01747119669334598,5.238122342199162e-05,0.46009227047130435,CM
,235560,Contig_213506.fasta,0.027667883829952413,0.0001487352960114711,0.47649067115001686,CM
,235560,Contig_135253.fasta,0.025238183247646064,0.00012577580724858857,0.4745576461149255,CM
,235560,Contig_24576898.fasta,0.004717669978188727,3.2774949608042043e-06,0.4038962788686375,CM
,235560,Contig_306742.fasta,0.019023162068825514,7.010703976568986e-05,0.46535438992473055,CM
,235560,Contig_55353.fasta,0.008417314620706247,1.115444070793627e-05,0.4320534063428592,CM
,235560,Contig_1063497.fasta,0.0012312961882389047,0.0,0.31841703917612557,CM
,235560,Contig_302609.fasta,0.020011253974610538,7.449769816552362e-05,0.4660496405072874,CM
,235560,Contig_1063840.fasta,0.00947949453947193,1.7765575401074132e-05,0.44059683528184235,CM
,235560,Contig_986139.fasta,0.015068463781638338,4.4530765839560255e-05,0.4582897542304766,CM
,235560,Contig_370130.fasta,0.017782217544376314,6.553231849445085e-05,0.46535438992473055,CM
,235560,Contig_54604.fasta,0.015107023902180952,4.567882102494737e-05,0.4589640402837828,CM
,235560,Contig_554797.fasta,0.014924473605353558,4.310784330940611e-05,0.45605637336190696,CM
,235560,Contig_421549.fasta,0.004632738946486374,3.0476801120550634e-06,0.4037220354351308,CM
,235560,Contig_61036.fasta,0.025216179261223066,0.00011978229391811147,0.4731181385938489,CM
,235560,Contig_303473.fasta,0.009273854421634637,1.61118402606381e-05,0.43914954394116995,CM
,235560,Contig_501657.fasta,0.015816120387644246,4.747910613873595e-05,0.45806543227539553,CM
,235560,Contig_1062279.fasta,0.012937396407227096,3.493002938500908e-05,0.4547267629439422,CM
,235560,Contig_58467.fasta,0.0011475805930117541,0.0,0.3116309284510933,CM
,235560,Contig_709008.fasta,0.0166179875420339,5.260815748837632e-05,0.46054511719420915,CM
,235560,Contig_306639.fasta,0.004782825599901011,3.3286149390156695e-06,0.40302656250587127,CM
,235560,Contig_134328.fasta,0.023174352129831183,0.00011000620261684053,0.4735970031065957,CM
