Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_992335.fasta,0.013191965667305235,6.016248182738283e-06,0.49806856591018833
SM,235560,Contig_500492.fasta,0.01458869165966793,7.371916236628232e-06,0.49830917874396136
SM,235560,Contig_304732.fasta,0.013203397774339688,6.081841904299768e-06,0.49806856591018833
SM,235560,Contig_545842.fasta,0.019964649233917053,1.3997933918819412e-05,0.4997577519379845
SM,235560,Contig_552844.fasta,0.009213874791842084,2.8492121090311886e-06,0.48932637571157495
SM,235560,Contig_57067.fasta,0.01180769547574441,4.944333795706917e-06,0.49662975445353874
SM,235560,Contig_2436.fasta,0.018331989087043005,1.2459991933074603e-05,0.5002424830261881
SM,235560,Contig_133069.fasta,0.014588219745379107,7.4555991505826485e-06,0.49879110251450676
SM,235560,Contig_420771.fasta,0.01596974017460477,8.816076872696022e-06,0.49879110251450676
SM,235560,Contig_56861.fasta,0.01869411223522676,1.214626583384276e-05,0.49951573849878933
SM,235560,Contig_132069.fasta,0.01710986181758712,1.0606616178803051e-05,0.5
SM,235560,Contig_551070.fasta,0.011827697209853891,4.8706332188354926e-06,0.49758803666184276
SM,235560,Contig_985077.fasta,0.014693656004378542,7.2073934959459685e-06,0.49855002416626387
SM,235560,Contig_551035.fasta,0.01591909725030848,8.854367317748541e-06,0.49951573849878933
SM,235560,Contig_545300.fasta,0.010484113328931849,3.7878878052252255e-06,0.4940134099616858
SM,235560,Contig_542610.fasta,0.0146110697935029,7.477241708051226e-06,0.49903241412675375
SM,235560,Contig_1065239.fasta,0.014594095017206234,7.480429621869853e-06,0.49879110251450676
SM,235560,Contig_370582.fasta,0.018503411058821195,1.213873366855659e-05,0.4997577519379845
SM,235560,Contig_57185.fasta,0.015821557884070518,8.726669092591812e-06,0.49830917874396136
SM,235560,Contig_131669.fasta,0.013314472943223807,5.9613891221862205e-06,0.49782818532818535
SM,235560,Contig_136379.fasta,0.014495014303322116,7.470396443416665e-06,0.49903241412675375
SM,235560,Contig_986919.fasta,0.010601825253258208,3.7388864110531647e-06,0.49448705656759345
SM,235560,Contig_61778.fasta,0.017214608978612617,1.0376586370279748e-05,0.49951573849878933
SM,235560,Contig_53377.fasta,0.018520887319186094,1.2260558560928458e-05,0.4997577519379845
SM,235560,Contig_61055.fasta,0.01582636764247562,9.056304520209461e-06,0.4997577519379845
SM,235560,Contig_932015.fasta,0.014521507420231764,7.430149066680801e-06,0.49927395934172314
SM,235560,Contig_304943.fasta,0.01059376243307097,3.6870927832389658e-06,0.49425011978917105
SM,235560,Contig_303410.fasta,0.01722812459567834,1.0595528562453777e-05,0.49951573849878933
SM,235560,Contig_797051.fasta,0.017089260005192692,1.0555970809955649e-05,0.5
SM,235560,Contig_368429.fasta,0.017311257200076733,1.0507564322489786e-05,0.4997577519379845
SM,235560,Contig_369429.fasta,0.015848494595888163,8.940986732335126e-06,0.4997577519379845
SM,235560,Contig_498995.fasta,0.01320962798229483,6.132951862437062e-06,0.49782818532818535
SM,235560,Contig_132970.fasta,0.017268832196888052,1.0479871677280674e-05,0.4997577519379845
SM,235560,Contig_369790.fasta,0.021143139904737544,1.603569129315533e-05,0.5004852013585638
SM,235560,Contig_498542.fasta,0.01456168401369426,7.393987821066844e-06,0.49903241412675375
SM,235560,Contig_369341.fasta,0.013137146258572626,6.03099853951154e-06,0.49758803666184276
SM,235560,Contig_60785.fasta,0.018388042738847418,1.2340501171474745e-05,0.5002424830261881
SM,235560,Contig_24569917.fasta,0.018521903217763796,1.2303484888876739e-05,0.5002424830261881
SM,235560,Contig_501535.fasta,0.015894833811238813,8.734480407338134e-06,0.49879110251450676
SM,235560,Contig_56399.fasta,0.015908157917904713,8.818504295325889e-06,0.49927395934172314
SM,235560,Contig_498337.fasta,0.014515758555095615,7.3545910326978784e-06,0.49830917874396136
SM,235560,Contig_137165.fasta,0.019923246797910087,1.4120545499452128e-05,0.5004852013585638
SM,235560,Contig_992875.fasta,0.013242297537760279,5.982768273115055e-06,0.49782818532818535
SM,235560,Contig_136120.fasta,0.014511467589623978,7.4973595858334176e-06,0.49927395934172314
SM,235560,Contig_425638.fasta,0.010532564603930115,3.801196799507096e-06,0.4933046389287422
SM,235560,Contig_1267810.fasta,0.013294779789633468,5.9925004979651875e-06,0.49710843373493974
SM,235560,Contig_370427.fasta,0.013085445870136018,6.052251085329978e-06,0.49734811957569913
SM,235560,Contig_131789.fasta,0.021113605285981874,1.6065356914628755e-05,0.5007281553398059
SM,235560,Contig_2471.fasta,0.013114492462868674,6.11027886361383e-06,0.49758803666184276
SM,235560,Contig_1062006.fasta,0.014511739024498394,7.43645007749455e-06,0.49927395934172314
SM,235560,Contig_1125243.fasta,0.010679627510592683,3.750584417322326e-06,0.4937769267592149
SM,235560,Contig_57065.fasta,0.015890575113663725,8.9247948252155e-06,0.49951573849878933
SM,235560,Contig_61698.fasta,0.013011928075980386,6.106863332622444e-06,0.49830917874396136
SM,235560,Contig_302649.fasta,0.01187705886827904,4.817962525926405e-06,0.49543707973102785
SM,235560,Contig_423091.fasta,0.01570741688842773,8.97797811814007e-06,0.4997577519379845
SM,235560,Contig_54356.fasta,0.017212092989162625,1.051786317037018e-05,0.4997577519379845
SM,235560,Contig_546759.fasta,0.01858418667538942,1.2269918937119643e-05,0.5
SM,235560,Contig_307829.fasta,0.009379213549900503,2.7366844320543552e-06,0.4907231208372978
SM,235560,Contig_56065.fasta,0.018498032624896618,1.2415548182665357e-05,0.5002424830261881
SM,235560,Contig_793801.fasta,0.01592694789742649,8.891831104312826e-06,0.49951573849878933
SM,235560,Contig_809830.fasta,0.011971264155659049,4.929251322078691e-06,0.49782818532818535
SM,235560,Contig_57449.fasta,0.011972997889550963,4.759546862619231e-06,0.496390760346487
SM,235560,Contig_55851.fasta,0.013162523211337837,6.050908587888969e-06,0.49734811957569913
SM,235560,Contig_54486.fasta,0.018595605363494912,1.2372438210368794e-05,0.5002424830261881
SM,235560,Contig_371875.fasta,0.014692284553202595,7.253365317337499e-06,0.49806856591018833
SM,235560,Contig_308206.fasta,0.011944474184431134,4.760211605023947e-06,0.49543707973102785
SM,235560,Contig_56474.fasta,0.010491509174383015,3.799450587329074e-06,0.49448705656759345
SM,235560,Contig_54702.fasta,0.01854350360789993,1.2055497943950063e-05,0.5
SM,235560,Contig_131749.fasta,0.015812593711967842,8.883575607288458e-06,0.49927395934172314
SM,235560,Contig_370036.fasta,0.018461776473620253,1.2351872959683043e-05,0.5002424830261881
SM,235560,Contig_986386.fasta,0.014589635302262849,7.324551911284328e-06,0.49879110251450676
SM,235560,Contig_62203.fasta,0.01327607135765221,5.912178567443347e-06,0.49782818532818535
SM,235560,Contig_499726.fasta,0.01452751151028333,7.357145797998114e-06,0.49855002416626387
SM,235560,Contig_704029.fasta,0.013276722767817075,6.030115059642205e-06,0.49734811957569913
SM,235560,Contig_1275222.fasta,0.014413574769731114,7.461395837690521e-06,0.49903241412675375
SM,235560,Contig_202090.fasta,0.015878389085821065,8.913051874119513e-06,0.49927395934172314
SM,235560,Contig_134602.fasta,0.01460561426216081,7.301098272513952e-06,0.49903241412675375
SM,235560,Contig_708522.fasta,0.010601952526604284,3.722672947412328e-06,0.4940134099616858
SM,235560,Contig_553715.fasta,0.01201399055830997,4.885659327665561e-06,0.49734811957569913
SM,235560,Contig_56788.fasta,0.01839449733422046,1.228164297475208e-05,0.5002424830261881
SM,235560,Contig_543246.fasta,0.010514872852293708,3.8118616625424856e-06,0.4940134099616858
SM,235560,Contig_1064243.fasta,0.018519816814014666,1.2235089624360002e-05,0.5002424830261881
SM,235560,Contig_1064692.fasta,0.017232911147058425,1.042313849193521e-05,0.49927395934172314
SM,235560,Contig_58108.fasta,0.017305537096698066,1.051700319925553e-05,0.4997577519379845
SM,235560,Contig_133815.fasta,0.005332929040384781,8.227190921101727e-07,0.45682019486271036
SM,235560,Contig_62147.fasta,0.01585989601979658,8.883656929042734e-06,0.49879110251450676
SM,235560,Contig_501081.fasta,0.013239006844524599,5.954033774850236e-06,0.496868978805395
SM,235560,Contig_61231.fasta,0.013317272947792976,5.945072718652433e-06,0.49758803666184276
SM,235560,Contig_24568074.fasta,0.015865132324709826,8.893778681251175e-06,0.49903241412675375
SM,235560,Contig_546764.fasta,0.017301926257096388,1.0480073459899597e-05,0.4997577519379845
SM,235560,Contig_137630.fasta,0.01456318056233153,7.363533228661922e-06,0.49806856591018833
SM,235560,Contig_498427.fasta,0.019900749885353994,1.3949716639549012e-05,0.5004852013585638
SM,235560,Contig_24578527.fasta,0.018632176578479993,1.2184739469407586e-05,0.5002424830261881
SM,235560,Contig_132013.fasta,0.018587020806394457,1.2161119164792254e-05,0.5
SM,235560,Contig_62777.fasta,0.013392976036457423,5.910568357285642e-06,0.49806856591018833
SM,235560,Contig_550583.fasta,0.0199228080958172,1.4127888532252175e-05,0.5004852013585638
SM,235560,Contig_53808.fasta,0.02121323327271551,1.609330116299767e-05,0.5007281553398059
SM,235560,Contig_802698.fasta,0.014340643371514505,7.510673269815058e-06,0.49806856591018833
SM,235560,Contig_369414.fasta,0.013333815560611313,5.960976155734574e-06,0.49758803666184276
SM,235560,Contig_621060.fasta,0.014583139756945416,7.36415227158692e-06,0.49927395934172314
SM,235560,Contig_992910.fasta,0.013139445165768782,5.9840666209053415e-06,0.49662975445353874
SM,235560,Contig_4802.fasta,0.015882509167153867,8.908441444238162e-06,0.49927395934172314
SM,235560,Contig_53766.fasta,0.009273035293295057,2.8136547943546484e-06,0.49048977650974795
SM,235560,Contig_201.fasta,0.003963309097850988,4.0329004161135016e-07,0.42448559670781894
SM,235560,Contig_425070.fasta,0.014374225162894959,7.492495441458531e-06,0.49879110251450676
SM,235560,Contig_425833.fasta,0.011950541655155984,4.87123853636153e-06,0.49662975445353874
SM,235560,Contig_797704.fasta,0.009207699022132834,2.8371045154506697e-06,0.4888625592417062
SM,235560,Contig_627634.fasta,0.013119101138916713,6.156685965444843e-06,0.49830917874396136
SM,235560,Contig_991161.fasta,0.01056746071848323,3.8031591524514913e-06,0.49519923187710035
SM,235560,Contig_545925.fasta,0.014454788474603367,7.48895445432044e-06,0.49855002416626387
SM,235560,Contig_131611.fasta,0.013265059407632703,6.152709360765232e-06,0.49855002416626387
SM,235560,Contig_552125.fasta,0.015884743266832525,8.839053668385382e-06,0.49951573849878933
SM,235560,Contig_138251.fasta,0.017236215157707815,1.0562028680398556e-05,0.49927395934172314
SM,235560,Contig_55132.fasta,0.018484884868029197,1.2206472138238138e-05,0.5002424830261881
SM,235560,Contig_139680.fasta,0.021063692856531768,1.626655576473076e-05,0.5007281553398059
SM,235560,Contig_55177.fasta,0.006598811651356526,1.3141368280809831e-06,0.46886363636363637
SM,235560,Contig_1067090.fasta,0.0171687982279277,1.0565705454557033e-05,0.5
SM,235560,Contig_501431.fasta,0.018638123005173868,1.2192108953175774e-05,0.5002424830261881
SM,235560,Contig_499446.fasta,0.014713100767083955,7.348776444264291e-06,0.49855002416626387
SM,235560,Contig_136280.fasta,0.01449643681269179,7.477507817904652e-06,0.49879110251450676
SM,235560,Contig_425598.fasta,0.01714120536744151,1.0576190886407524e-05,0.5
SM,235560,Contig_56039.fasta,0.01196276198520702,4.908819326997669e-06,0.49662975445353874
SM,235560,Contig_59601.fasta,0.017296739417307225,1.04869292301122e-05,0.49951573849878933
SM,235560,Contig_502702.fasta,0.017212791299459358,1.0380765055427242e-05,0.49951573849878933
SM,235560,Contig_544473.fasta,0.015717279336767857,8.796649832458187e-06,0.49903241412675375
SM,235560,Contig_551703.fasta,0.01710340264659363,1.0560501686062031e-05,0.5
SM,235560,Contig_988522.fasta,0.014622348850331458,7.315146911519611e-06,0.49879110251450676
SM,235560,Contig_371356.fasta,0.014517178419434054,7.399388229516919e-06,0.49855002416626387
SM,235560,Contig_626449.fasta,0.014513218629933813,7.351981481926227e-06,0.49855002416626387
SM,235560,Contig_548610.fasta,0.017338904038523378,1.0315162735700013e-05,0.49951573849878933
SM,235560,Contig_425664.fasta,0.01056689716920059,3.838723424045248e-06,0.49543707973102785
SM,235560,Contig_24566569.fasta,0.02108540213129479,1.6281146445295637e-05,0.5004852013585638
SM,235560,Contig_548279.fasta,0.014615352823117609,7.427876068420769e-06,0.49879110251450676
SM,235560,Contig_58194.fasta,0.014636379203690705,7.358915704541642e-06,0.49855002416626387
SM,235560,Contig_368907.fasta,0.01723729947990696,1.0584890402460746e-05,0.5
SM,235560,Contig_131846.fasta,0.02108022268661259,1.615712345827896e-05,0.5007281553398059
SM,235560,Contig_991730.fasta,0.019754560354381365,1.411867414002308e-05,0.5004852013585638
SM,235560,Contig_368942.fasta,0.01714540433367622,1.0381607807074962e-05,0.49879110251450676
SM,235560,Contig_501775.fasta,0.014414667902279795,7.517586220950143e-06,0.49879110251450676
SM,235560,Contig_368101.fasta,0.011773152047617714,4.841911981442736e-06,0.49519923187710035
SM,235560,Contig_24.fasta,0.01852389860217058,1.2146199286028647e-05,0.4997577519379845
SM,235560,Contig_1066255.fasta,0.007916402681767111,2.02982508080079e-06,0.48495533615420783
SM,235560,Contig_929331.fasta,0.017239765675946407,1.0488916749468134e-05,0.49927395934172314
SM,235560,Contig_987858.fasta,0.014512276102900162,7.353010891505075e-06,0.49855002416626387
SM,235560,Contig_55763.fasta,0.011895220275999176,4.828947349394086e-06,0.4956751561749159
SM,235560,Contig_420346.fasta,0.019892327351231847,1.3946211827140432e-05,0.5002424830261881
SM,235560,Contig_370486.fasta,0.015791785914430163,8.759703440117178e-06,0.49903241412675375
SM,235560,Contig_420797.fasta,0.011962946330591107,4.7687566736840696e-06,0.496868978805395
SM,235560,Contig_2842.fasta,0.021089430529812537,1.6172175144129933e-05,0.5004852013585638
SM,235560,Contig_54955.fasta,0.01325785680169057,5.996739550188414e-06,0.49758803666184276
SM,235560,Contig_53894.fasta,0.011977114163074738,4.828211446492371e-06,0.49543707973102785
SM,235560,Contig_54153.fasta,0.011989775302698267,4.8760340701303056e-06,0.49591346153846155
SM,235560,Contig_1061936.fasta,0.01590284604398763,8.733671960388613e-06,0.49903241412675375
SM,235560,Contig_55116.fasta,0.014536292654306652,7.49617125213907e-06,0.49855002416626387
SM,235560,Contig_922.fasta,0.01313246969008885,6.143076395249035e-06,0.49806856591018833
SM,235560,Contig_552669.fasta,0.01729287821182608,1.0411889400369529e-05,0.5
SM,235560,Contig_1270681.fasta,0.022323515709689403,1.8616099709813203e-05,0.5009713453132588
SM,235560,Contig_986945.fasta,0.011903988397247715,4.791355129135202e-06,0.49543707973102785
SM,235560,Contig_137360.fasta,0.011885050469898038,4.9155683246605475e-06,0.49710843373493974
SM,235560,Contig_985270.fasta,0.017105988740235292,1.0397638480038936e-05,0.4997577519379845
SM,235560,Contig_59388.fasta,0.010580783902305555,3.779199513025463e-06,0.49543707973102785
SM,235560,Contig_138131.fasta,0.009130820632017898,2.805206294287493e-06,0.49025665399239543
SM,235560,Contig_4065.fasta,0.011898430191276642,4.773882272048588e-06,0.4961519961519962
SM,235560,Contig_53742.fasta,0.009293275775946276,2.780524257650691e-06,0.49025665399239543
SM,235560,Contig_371523.fasta,0.018414078279975273,1.2415581480553478e-05,0.5002424830261881
SM,235560,Contig_24574115.fasta,0.019814549518646262,1.4191363438887177e-05,0.5002424830261881
SM,235560,Contig_422544.fasta,0.01329319817343277,6.066391103674145e-06,0.49806856591018833
SM,235560,Contig_499233.fasta,0.011900435418950408,4.852577670637357e-06,0.49448705656759345
SM,235560,Contig_542382.fasta,0.015885268290159977,9.019816989317577e-06,0.49927395934172314
SM,235560,Contig_542716.fasta,0.01588025910275457,8.897777214801069e-06,0.49879110251450676
SM,235560,Contig_131534.fasta,0.01577821369129042,8.982970561413854e-06,0.49903241412675375
SM,235560,Contig_1066498.fasta,0.007975325618720393,1.9451838078904767e-06,0.4824602432179607
SM,235560,Contig_137822.fasta,0.018549244749091018,1.2231550061428608e-05,0.5
SM,235560,Contig_59872.fasta,0.0092224363260021,2.81814504302812e-06,0.4907231208372978
SM,235560,Contig_498523.fasta,0.01591790639302915,8.881879139765711e-06,0.49951573849878933
SM,235560,Contig_57119.fasta,0.019915821292700572,1.429872167871021e-05,0.5004852013585638
SM,235560,Contig_1067031.fasta,0.017167007020910223,1.0537871921573082e-05,0.4997577519379845
SM,235560,Contig_372145.fasta,0.015856199363796546,8.756195735434489e-06,0.49879110251450676
SM,235560,Contig_1062612.fasta,0.013146584961253358,6.055971166544871e-06,0.49734811957569913
SM,235560,Contig_422254.fasta,0.01184750227311301,4.881752465504693e-06,0.496390760346487
SM,235560,Contig_1123102.fasta,0.010488278895436744,3.802602085879191e-06,0.4925978987583572
SM,235560,Contig_59049.fasta,0.01328660090580572,6.040635545474751e-06,0.49782818532818535
SM,235560,Contig_209172.fasta,0.01976919248055583,1.4018523138179352e-05,0.5004852013585638
SM,235560,Contig_56634.fasta,0.015879190593165574,8.82031540745143e-06,0.49903241412675375
SM,235560,Contig_3298.fasta,0.013336734104085696,6.012505210530161e-06,0.49734811957569913
SM,235560,Contig_369021.fasta,0.01588865464809309,8.743128978757929e-06,0.49903241412675375
SM,235560,Contig_304922.fasta,0.013127972530202385,5.989348357761231e-06,0.49758803666184276
SM,235560,Contig_930796.fasta,0.021214614301211004,1.6209806296166756e-05,0.5007281553398059
SM,235560,Contig_368021.fasta,0.015895984775734808,8.938993942379971e-06,0.49903241412675375
SM,235560,Contig_545617.fasta,0.014545326819410929,7.461226926885273e-06,0.49879110251450676
SM,235560,Contig_131608.fasta,0.013150691176639672,6.100956758569046e-06,0.49782818532818535
SM,235560,Contig_370934.fasta,0.009233193177616061,2.903567236537652e-06,0.4911904761904762
SM,235560,Contig_369398.fasta,0.01327810094215871,5.972838316904002e-06,0.49879110251450676
SM,235560,Contig_1064046.fasta,0.013082129679806554,6.1175130301544e-06,0.49758803666184276
SM,235560,Contig_991399.fasta,0.01452378930306734,7.407220573187893e-06,0.49903241412675375
SM,235560,Contig_55830.fasta,0.01714774057400821,1.0509033631928189e-05,0.5
SM,235560,Contig_57305.fasta,0.013309672131569807,6.044892062054568e-06,0.49782818532818535
SM,235560,Contig_1063323.fasta,0.014564836230002685,7.32524529666443e-06,0.49855002416626387
SM,235560,Contig_554259.fasta,0.018395814591440723,1.238525728659865e-05,0.5
SM,235560,Contig_1066500.fasta,0.013163723579573178,6.105565349435362e-06,0.49782818532818535
SM,235560,Contig_59255.fasta,0.017149188495472544,1.0591476924253044e-05,0.4997577519379845
SM,235560,Contig_371829.fasta,0.019852513202443203,1.4100084276422884e-05,0.5004852013585638
SM,235560,Contig_500065.fasta,0.010634691373399494,3.833225215425653e-06,0.49519923187710035
SM,235560,Contig_368285.fasta,0.013167723007384098,5.985964764512029e-06,0.49758803666184276
SM,235560,Contig_542537.fasta,0.017233219333703306,1.0606059051636847e-05,0.5
SM,235560,Contig_986865.fasta,0.018382838707711055,1.2264601407672716e-05,0.5
SM,235560,Contig_60641.fasta,0.01728393961606791,1.0348895612421441e-05,0.49951573849878933
SM,235560,Contig_425558.fasta,0.016019317516686053,8.871376312776849e-06,0.49927395934172314
SM,235560,Contig_1262982.fasta,0.013209761768684769,6.01263400749197e-06,0.49734811957569913
SM,235560,Contig_305.fasta,0.011964166598674242,4.785462386121362e-06,0.49519923187710035
SM,235560,Contig_420386.fasta,0.022550848774931017,1.8261358829748982e-05,0.5009713453132588
SM,235560,Contig_553448.fasta,0.013229618172564671,5.918490465864987e-06,0.49734811957569913
SM,235560,Contig_138817.fasta,0.011828494361642357,4.7845279974720814e-06,0.4949616122840691
SM,235560,Contig_371446.fasta,0.01324566304858077,6.081597565584483e-06,0.49806856591018833
SM,235560,Contig_994196.fasta,0.011957665783301229,4.862239939546024e-06,0.49734811957569913
SM,235560,Contig_501364.fasta,0.013149290005829513,6.045512978934065e-06,0.49782818532818535
SM,235560,Contig_546659.fasta,0.015930669615286563,8.987702648381379e-06,0.49903241412675375
SM,235560,Contig_990528.fasta,0.009232250752267268,2.8483947988160185e-06,0.49002375296912115
SM,235560,Contig_371562.fasta,0.010646230531912573,3.6881852665698264e-06,0.49283325370281894
SM,235560,Contig_423997.fasta,0.011829411459386102,4.828953599700452e-06,0.49519923187710035
SM,235560,Contig_57926.fasta,0.015835213337011076,8.872972161713943e-06,0.49927395934172314
SM,235560,Contig_309752.fasta,0.015896515076511724,8.820171122499675e-06,0.49903241412675375
SM,235560,Contig_57120.fasta,0.01308708669124018,6.073931277822293e-06,0.49806856591018833
SM,235560,Contig_200999.fasta,0.014519753383942765,7.308347144808975e-06,0.49855002416626387
SM,235560,Contig_499237.fasta,0.01855882145166789,1.2254521411072906e-05,0.5
SM,235560,Contig_542386.fasta,0.011930834362586216,4.77245581830075e-06,0.496868978805395
SM,235560,Contig_131530.fasta,0.013182555567648408,6.103648054751058e-06,0.49830917874396136
SM,235560,Contig_501205.fasta,0.018592414490544728,1.216423335214655e-05,0.4997577519379845
SM,235560,Contig_2219.fasta,0.014532339255838451,7.406468648173022e-06,0.49903241412675375
SM,235560,Contig_139618.fasta,0.0146818635397911,7.383243108412272e-06,0.49806856591018833
SM,235560,Contig_549709.fasta,0.021154007811851273,1.6168674181366412e-05,0.5007281553398059
SM,235560,Contig_502136.fasta,0.019726052722390787,1.430929130028364e-05,0.5004852013585638
SM,235560,Contig_132297.fasta,0.019868933745732675,1.4008093667551324e-05,0.5004852013585638
SM,235560,Contig_305531.fasta,0.013260111339335653,6.111087305595716e-06,0.49855002416626387
SM,235560,Contig_61421.fasta,0.01991220988063448,1.4046642616502932e-05,0.5004852013585638
SM,235560,Contig_500205.fasta,0.019759202170688533,1.4359357928384173e-05,0.5002424830261881
SM,235560,Contig_59070.fasta,0.013246913616279186,6.0899528314080715e-06,0.49782818532818535
SM,235560,Contig_929505.fasta,0.015773435751781188,8.809914557478588e-06,0.49951573849878933
SM,235560,Contig_24570476.fasta,0.009210014663258137,2.7724047104759015e-06,0.49002375296912115
SM,235560,Contig_53402.fasta,0.0185747900422239,1.2226252851335035e-05,0.4997577519379845
SM,235560,Contig_53447.fasta,0.017227600088996486,1.0507156768080264e-05,0.4997577519379845
SM,235560,Contig_137449.fasta,0.018383204980863564,1.2353913317973476e-05,0.5002424830261881
SM,235560,Contig_133990.fasta,0.017088643031263766,1.0374095113110673e-05,0.49927395934172314
SM,235560,Contig_134851.fasta,0.011932078002119399,4.86342533645326e-06,0.49758803666184276
SM,235560,Contig_425439.fasta,0.009274690197306387,2.76556798711871e-06,0.49048977650974795
SM,235560,Contig_131631.fasta,0.017175614814276603,1.0489380275042547e-05,0.49927395934172314
SM,235560,Contig_1261393.fasta,0.013143482106779238,6.174498185607273e-06,0.49830917874396136
SM,235560,Contig_369735.fasta,0.014455222119000431,7.405518540687053e-06,0.49903241412675375
SM,235560,Contig_56198.fasta,0.013285439675457951,6.160021767215344e-06,0.49879110251450676
SM,235560,Contig_307546.fasta,0.013249311559109416,6.072452513595465e-06,0.496868978805395
SM,235560,Contig_303510.fasta,0.01719486053231226,1.0410492622533505e-05,0.4997577519379845
SM,235560,Contig_372408.fasta,0.018514561989100987,1.2281580099529185e-05,0.5002424830261881
SM,235560,Contig_131842.fasta,0.011880778877479561,4.909044307950458e-06,0.49806856591018833
SM,235560,Contig_368140.fasta,0.015754798135398644,8.840742735648142e-06,0.49951573849878933
SM,235560,Contig_986732.fasta,0.011964598218035279,4.841933627083266e-06,0.4956751561749159
SM,235560,Contig_302982.fasta,0.013224979741093464,6.06657152633974e-06,0.49710843373493974
SM,235560,Contig_988949.fasta,0.01724152166638032,1.0507581606682833e-05,0.49927395934172314
SM,235560,Contig_61678.fasta,0.019790067090682376,1.4067311542228177e-05,0.5004852013585638
SM,235560,Contig_498868.fasta,0.017278918846617145,1.0409615075078172e-05,0.5
SM,235560,Contig_1065964.fasta,0.017100538992636978,1.047581971141128e-05,0.5
SM,235560,Contig_57454.fasta,0.017162201593033034,1.057870106333616e-05,0.4997577519379845
SM,235560,Contig_370810.fasta,0.013259828836574453,6.055632686979039e-06,0.49758803666184276
SM,235560,Contig_372325.fasta,0.022520528224339392,1.8224408129370256e-05,0.5009713453132588
SM,235560,Contig_542961.fasta,0.014490724596547003,7.417073877795657e-06,0.49951573849878933
SM,235560,Contig_58291.fasta,0.015919899923425226,8.797807746127183e-06,0.49927395934172314
SM,235560,Contig_555161.fasta,0.01452344140749038,7.261748611531443e-06,0.49758803666184276
SM,235560,Contig_711078.fasta,0.014614644647036044,7.339738438001879e-06,0.49734811957569913
SM,235560,Contig_502392.fasta,0.01709643871798291,1.0597776807381312e-05,0.4997577519379845
SM,235560,Contig_553434.fasta,0.01980021328888349,1.431287700567779e-05,0.5002424830261881
SM,235560,Contig_135566.fasta,0.011983120734806526,4.743074853144872e-06,0.49519923187710035
SM,235560,Contig_201082.fasta,0.014552871016382047,7.40920965457854e-06,0.49903241412675375
SM,235560,Contig_544432.fasta,0.015983158562423903,8.717450370283096e-06,0.49903241412675375
SM,235560,Contig_132870.fasta,0.009264306446461942,2.848013606296553e-06,0.49002375296912115
SM,235560,Contig_553471.fasta,0.010503730550721003,3.892713018066866e-06,0.49543707973102785
SM,235560,Contig_1037.fasta,0.008005001480006211,1.980805464856133e-06,0.4829119850187266
SM,235560,Contig_702135.fasta,0.013127275284585538,6.151808541370693e-06,0.49806856591018833
SM,235560,Contig_61579.fasta,0.013160695475986337,5.955403171816029e-06,0.496390760346487
SM,235560,Contig_56384.fasta,0.01591869105902352,8.972521731698864e-06,0.49951573849878933
SM,235560,Contig_371783.fasta,0.019849102116517494,1.4123346909839525e-05,0.5002424830261881
SM,235560,Contig_303179.fasta,0.01581633037020377,8.906568942487651e-06,0.49927395934172314
SM,235560,Contig_370352.fasta,0.011785808104150789,4.845056862905256e-06,0.49662975445353874
SM,235560,Contig_422425.fasta,0.017126452198478217,1.0609239885288004e-05,0.49951573849878933
SM,235560,Contig_1063026.fasta,0.014465591021431372,7.4128914380994555e-06,0.49903241412675375
SM,235560,Contig_371407.fasta,0.015968589677225285,8.96295322165243e-06,0.49927395934172314
SM,235560,Contig_4902.fasta,0.019889578200333363,1.420358412341364e-05,0.5004852013585638
SM,235560,Contig_4141.fasta,0.013080020398642332,6.21684942842199e-06,0.49855002416626387
SM,235560,Contig_53623.fasta,0.011969278525365182,4.900893693645382e-06,0.49710843373493974
SM,235560,Contig_992810.fasta,0.017116180728822053,1.0612637377178578e-05,0.5
SM,235560,Contig_544367.fasta,0.01730182522284997,1.0429842803450542e-05,0.49927395934172314
SM,235560,Contig_58581.fasta,0.021055218906934507,1.6229785795608016e-05,0.5007281553398059
SM,235560,Contig_58115.fasta,0.014630818226613315,7.359543258571267e-06,0.49855002416626387
SM,235560,Contig_550017.fasta,0.01858603353703166,1.2338909116720362e-05,0.5002424830261881
SM,235560,Contig_368514.fasta,0.01980790252007938,1.4057427273866419e-05,0.5004852013585638
SM,235560,Contig_370392.fasta,0.01340328907622736,5.980985142537654e-06,0.49830917874396136
SM,235560,Contig_208096.fasta,0.021073398329371298,1.622614128724946e-05,0.5007281553398059
SM,235560,Contig_4205.fasta,0.019866378834861257,1.4130852609714418e-05,0.5004852013585638
SM,235560,Contig_1064672.fasta,0.011929368341634695,4.783321023215206e-06,0.4956751561749159
SM,235560,Contig_59251.fasta,0.014584703258152063,7.276320583401379e-06,0.49830917874396136
SM,235560,Contig_3038.fasta,0.01852064116230998,1.2282173548277764e-05,0.5
SM,235560,Contig_135971.fasta,0.02125725888480351,1.6088829268477887e-05,0.5007281553398059
SM,235560,Contig_502317.fasta,0.015790538472477956,8.909843036312584e-06,0.4997577519379845
SM,235560,Contig_61645.fasta,0.013304447641511266,6.039679309594113e-06,0.49806856591018833
