Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3180,MG592475.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592476.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592477.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592478.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592480.1,0.09865604160239604,0.03187557797819751,0.3713471477563638,CM
,3180,MG592482.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592483.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592484.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592486.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592487.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592488.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592490.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592492.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592494.1,0.0006806014455138121,0.0,0.1968203579017434,CM
,3180,MG592495.1,0.04430182602764905,0.002394287633389483,0.2812408545507755,CM
,3180,MG592496.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592498.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592499.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592500.1,0.1017401815074493,0.03394001879874944,0.3585820895522388,CM
,3180,MG592501.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592502.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592503.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592504.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592505.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592506.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592507.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592508.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592509.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592511.1,0.07031689579705425,0.010803086971848142,0.3278464818763326,CM
,3180,MG592512.1,0.07164529598143798,0.03250014649649517,0.339486001942948,CM
,3180,MG592513.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592514.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592515.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592516.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592517.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592518.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592519.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592520.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592521.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592522.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592523.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592524.1,0.008093246291275577,0.0,0.24005495534877913,CM
