Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_134753||full.fasta,0.006605418088456304,7.218188229882025e-06,0.4590497561582133,CM
,394190,49623--k141_71582||full.fasta,0.009172687859681143,1.414892870083584e-05,0.47314385497414857,CM
,394190,49617--k141_143520||full.fasta,0.006133793634564402,1.28366719925726e-05,0.4495612249527148,CM
,394190,49623--k141_268770||full.fasta,0.01674269803515245,7.67314222687549e-05,0.48681354012460415,CM
,394190,49640--k141_154036||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49618--k141_313712||full.fasta,0.01398858716501875,2.251858070819553e-05,0.4693062814316235,CM
,394190,49640--k141_194972||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49623--k141_34457||full.fasta,0.0024315841079868444,4.276095019254062e-06,0.41006644327270764,CM
,394190,concatenated_49617_vRhyme_bin_195.fasta,0.01606892467315969,3.682869120719282e-05,0.4757126961940501,CM
,394190,49623--k141_140753_1.fasta,0.006280148957440442,3.3152821082782776e-06,0.4460303826652525,CM
,394190,49640--k141_117228||full.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,49623--k141_264109_1.fasta,0.004466402032003167,5.2465130754749565e-06,0.36229923752317844,CM
,394190,49640--k141_193020||full.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,49640--k141_163583||full.fasta,0.006030723363214204,8.079860351818905e-06,0.43756608347220427,CM
,394190,49640--k141_70058||full.fasta,0.0011804394725359964,0.0,0.3201296410057878,CM
,394190,49619--k141_56850.fasta,0.006098751977913065,1.3326455645306214e-05,0.4444144476508867,CM
,394190,49620--k141_119489||full.fasta,0.002608446450098382,6.207727657365849e-07,0.3979344574080249,CM
,394190,49640--k141_228361||full.fasta,0.004340941231918978,7.891391915559704e-06,0.41472471377577175,CM
,394190,49620--k141_118382||full.fasta,0.01674269803515245,7.67314222687549e-05,0.48681354012460415,CM
,394190,concatenated_49623_vRhyme_bin_323.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49640--k141_103434||full.fasta,0.0158812889066756,7.17527431931442e-05,0.48665903293103924,CM
,394190,49640--k141_38723||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,concatenated_49623_vRhyme_bin_241.fasta,0.0011804394725359964,0.0,0.3201296410057878,CM
,394190,49640--k141_46387||full.fasta,0.014888485200623695,2.5803058107940518e-05,0.4697375960810207,CM
,394190,49640--k141_41||full.fasta,0.004270089740714561,9.12416268313924e-06,0.4487061081300671,CM
,394190,49620--k141_7193_1.fasta,0.006908211003143818,1.7346760329495564e-05,0.4617453731860188,CM
,394190,49640--k141_23320||full.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,49620--k141_183470||full.fasta,0.013705708227808894,4.077752446144553e-05,0.47689633714562535,CM
,394190,49620--k141_35842||full.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,concatenated_49614_vRhyme_bin_23.fasta,0.013432005486868534,2.668258361229835e-05,0.47482881412323974,CM
,394190,concatenated_49623_vRhyme_bin_175.fasta,0.008014323744174413,5.756951469225266e-06,0.45987581855213977,CM
,394190,49617--k141_89675||full.fasta,0.006605418088456304,7.218188229882025e-06,0.4590497561582133,CM
,394190,49617--k141_54728||full.fasta,0.011863540939834594,2.3692920203107513e-05,0.474681819675713,CM
,394190,49620--k141_43077||full.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,concatenated_49620_vRhyme_bin_194.fasta,0.0074324178333004835,9.133576647212867e-06,0.4625811744497992,CM
,394190,49617--k141_31703||full.fasta,0.015145434201031894,3.9246872504983136e-05,0.4721967658811216,CM
,394190,49615--k141_89286.fasta,0.006329314381641919,8.406657566034686e-06,0.42064081969891554,CM
,394190,49617--k141_95567||full.fasta,0.00965669199010783,1.90750351342677e-05,0.4670903809328983,CM
,394190,49640--k141_90604||full.fasta,0.007256953547455213,6.706595670510079e-06,0.4354535883585295,CM
,394190,49640--k141_42946||full.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,49640--k141_44407||full.fasta,0.0113436918010518,2.384990650796473e-05,0.4431301056303654,CM
,394190,concatenated_49620_vRhyme_bin_146.fasta,0.008087222034935176,6.473145670740425e-06,0.4617453731860188,CM
,394190,49640--k141_128569||full.fasta,0.0006737733619927574,0.0,0.2921901668348286,CM
,394190,49623--k141_60887||full.fasta,0.015335816581443746,3.324344624733693e-05,0.4723422250311812,CM
,394190,49618--k141_255964||full.fasta,0.00770116120129346,1.1583267668237077e-06,0.3223166636202579,CM
,394190,concatenated_49640_vRhyme_bin_296.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,49615--k141_360792.fasta,0.006098751977913065,1.3326455645306214e-05,0.4444144476508867,CM
,394190,49623--k141_87480||full.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,49640--k141_12404||full.fasta,0.008308428742143046,2.814885202017004e-05,0.4711810549304669,CM
,394190,49640--k141_226516||full.fasta,0.013804447816622368,4.905627346861491e-05,0.47608195234261336,CM
,394190,concatenated_49617_vRhyme_bin_66.fasta,0.0,0.0,0.0,CM
,394190,49617--k141_108731||full.fasta,0.0048791570953178555,9.788126561286918e-06,0.35911726635223884,CM
,394190,concatenated_49640_vRhyme_bin_512.fasta,0.010618394149063749,1.4398850269676237e-05,0.4676602205131443,CM
,394190,49614--k141_180826||full.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,concatenated_49640_vRhyme_bin_245.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,49640--k141_223725||full.fasta,0.00470059560194001,4.999021029781175e-06,0.45802134209766915,CM
,394190,49617--k141_194659||full.fasta,0.017190029415972505,8.765355334813452e-05,0.4879754787198574,CM
,394190,49640--k141_170336||full.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,49640--k141_80506.fasta,0.006098751977913065,1.3326455645306214e-05,0.4444144476508867,CM
,394190,49620--k141_119074||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49640--k141_3023||full.fasta,0.01677320505438795,6.01737249500429e-05,0.4783095837190897,CM
,394190,49640--k141_216781||full.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,49640--k141_261||full.fasta,0.0024315841079868444,4.276095019254062e-06,0.41006644327270764,CM
,394190,49618--k141_16482||full.fasta,0.0017578107459940867,0.0,0.3777399637882545,CM
,394190,49640--k141_189680||full.fasta,0.008344171035343378,1.639425134355009e-05,0.46574256147238874,CM
,394190,concatenated_49620_vRhyme_bin_254.fasta,0.008736709383532356,2.5338781068106982e-05,0.4735822555810275,CM
,394190,concatenated_49620_vRhyme_bin_20.fasta,0.005872309996740362,5.0113841316883576e-06,0.4376285260099813,CM
,394190,49640--k141_171298||full.fasta,0.010574215016197692,2.859733638302872e-05,0.46851759163011897,CM
,394190,49640--k141_152278||full.fasta,0.014888485200623695,2.5803058107940518e-05,0.4697375960810207,CM
,394190,49640--k141_211813||full.fasta,0.004528576998403071,1.1380930187595845e-06,0.4065869268829889,CM
,394190,concatenated_49617_vRhyme_bin_25.fasta,0.00966573055679058,2.0695905196267166e-05,0.4751230763056695,CM
,394190,49617--k141_144307||full.fasta,0.003795155417740021,1.1268246548779755e-06,0.3567776040969047,CM
,394190,concatenated_49640_vRhyme_bin_477.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,49617--k141_159415||full.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,concatenated_49617_vRhyme_bin_300.fasta,0.017190029415972505,8.765355334813452e-05,0.4879754787198574,CM
,394190,49618--k141_16540_1.fasta,0.005920827271845893,1.6733371710005207e-05,0.4688757581247525,CM
,394190,49614--k141_180789||full.fasta,0.007633983237611158,1.0771090046855884e-05,0.4437713473721068,CM
,394190,49617--k141_218557||full.fasta,0.0026237545118867767,6.349373117848123e-07,0.4029011227767121,CM
,394190,concatenated_49617_vRhyme_bin_282.fasta,0.008148492582113514,3.34825709817858e-06,0.3348454327690063,CM
,394190,concatenated_49623_vRhyme_bin_38.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,concatenated_49640_vRhyme_bin_526.fasta,0.005681927616328508,8.001565192234721e-06,0.4351446464725,CM
,394190,49623--k141_27283||full.fasta,0.0011804394725359964,0.0,0.3201296410057878,CM
,394190,concatenated_49640_vRhyme_bin_173.fasta,0.014311113927165603,2.738759987859908e-05,0.4674463678096096,CM
,394190,49623--k141_20147||lt2gene.fasta,0.009232847273675363,2.55483005051194e-05,0.4495612249527148,CM
,394190,49623--k141_211061||full.fasta,0.002436118745402684,4.4483098052450264e-06,0.4114418589944246,CM
,394190,concatenated_49640_vRhyme_bin_525.fasta,0.011704069487091278,1.900044892281252e-05,0.4659548577094802,CM
,394190,49618--k141_106922||full.fasta,0.0017623453834099264,0.0,0.38192688162587257,CM
,394190,concatenated_49614_vRhyme_bin_57.fasta,0.010334907484205952,5.239887813435986e-05,0.4824481862683779,CM
,394190,49620--k141_83391||full.fasta,0.016516256053979748,4.501091573932359e-05,0.47711892586774696,CM
,394190,49640--k141_58008||full.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,concatenated_49617_vRhyme_bin_101.fasta,0.01397443839953648,3.635373552587463e-05,0.4768221870504461,CM
,394190,49614--k141_221217_1.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,49620--k141_116252||full.fasta,0.0002569490004082015,0.0,0.25795364394288123,CM
,394190,49623--k141_131573||lt2gene.fasta,0.0040256953818701684,3.861489418730452e-06,0.36255623290358147,CM
,394190,49614--k141_171614||full.fasta,0.014293414615345383,2.9517334925756483e-05,0.47504947657268126,CM
,394190,49617--k141_162762||full.fasta,0.0014373884729441979,1.274082380171829e-06,0.32674677918224326,CM
,394190,concatenated_49616_vRhyme_bin_7.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,49620--k141_13277||full.fasta,0.007326741363858612,1.0525654732640808e-05,0.4634200069535238,CM
,394190,49640--k141_35730||full.fasta,0.011800081354209442,2.1368672300324335e-05,0.47438810364528483,CM
,394190,concatenated_49614_vRhyme_bin_45.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49614--k141_232574||full.fasta,0.015512393967024028,7.723901112035518e-05,0.4877426474775258,CM
,394190,49622--k141_49898||full.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,concatenated_49623_vRhyme_bin_6.fasta,0.004389787835453774,2.048179337260316e-06,0.4448657280068099,CM
,394190,49623--k141_176151||full.fasta,0.00913854967423766,9.495577839982594e-06,0.37192188418106165,CM
,394190,concatenated_49623_vRhyme_bin_246.fasta,0.0011804394725359964,0.0,0.3201296410057878,CM
,394190,49640--k141_299||full.fasta,0.007634655380150287,8.798842511369998e-06,0.4589123675293593,CM
,394190,concatenated_49617_vRhyme_bin_131.fasta,0.008624712472274433,2.2228745886808584e-05,0.47256058186531225,CM
,394190,49623--k141_60977||full.fasta,0.007463048387582147,1.0187396848324678e-05,0.457679560632034,CM
,394190,49620--k141_112334||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49623--k141_73908||full.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49640--k141_144635||full.fasta,0.006098751977913065,1.3326455645306214e-05,0.4444144476508867,CM
,394190,49640--k141_49420.fasta,0.008153357793914663,2.858012811730017e-05,0.47950619904854097,CM
,394190,49620--k141_40095||full.fasta,0.007344906693810431,8.625879808417666e-06,0.4632799903338536,CM
,394190,concatenated_49620_vRhyme_bin_338.fasta,0.004957544602348212,1.1142468215373993e-05,0.46139801339275466,CM
,394190,concatenated_49620_vRhyme_bin_206.fasta,0.0024315841079868444,4.276095019254062e-06,0.41006644327270764,CM
,394190,49620--k141_2975||full.fasta,0.005969439549211078,1.7337747884373355e-05,0.46574256147238874,CM
,394190,49618--k141_298641||full.fasta,0.00785767385709127,1.4002520799973852e-05,0.4656011380877467,CM
,394190,concatenated_49640_vRhyme_bin_52.fasta,0.006103286615328905,1.3763512264575236e-05,0.44982499391491654,CM
,394190,49640--k141_34554||full.fasta,0.013466414870501205,2.686723198553537e-05,0.47497589963834025,CM
,394190,49640--k141_97613||full.fasta,0.006605418088456304,7.218188229882025e-06,0.4590497561582133,CM
,394190,49640--k141_35679||full.fasta,0.004193929491396771,9.684316495057676e-06,0.45008907257869585,CM
,394190,49640--k141_15682_1.fasta,0.01677320505438795,6.01737249500429e-05,0.4783095837190897,CM
,394190,concatenated_49640_vRhyme_bin_185.fasta,0.010499994055295166,1.0782301765688322e-05,0.45028733514645675,CM
,394190,concatenated_49623_vRhyme_bin_154.fasta,0.0006737733619927574,0.0,0.2921901668348286,CM
,394190,concatenated_49620_vRhyme_bin_49.fasta,0.01556225856261645,6.071986752807371e-05,0.4818417622774678,CM
,394190,concatenated_49640_vRhyme_bin_501.fasta,0.007279191450449061,2.4365903027617636e-05,0.4754914173214891,CM
,394190,49640--k141_40984||full.fasta,0.008513763820447358,1.2477631859624621e-05,0.45843215427385364,CM
,394190,49640--k141_179554||full.fasta,0.005778329704863175,2.616322123931175e-05,0.4652479550959484,CM
,394190,49620--k141_152228||full.fasta,0.010499994055295166,1.0782301765688322e-05,0.45028733514645675,CM
,394190,concatenated_49640_vRhyme_bin_568.fasta,0.005600493637544952,6.890290976105289e-06,0.4618844635913764,CM
